empID,project_id,role_in_project,assigned_date
865,1939,Lead,2024-12-22
865,11819,Executive,2024-02-10
865,13062,Analyst,2023-06-27
866,20092,Lead,2024-10-08
867,3730,Executive,2024-08-28
867,10764,Executive,2024-05-30
867,15599,Lead,2025-03-14
867,17636,Executive,2024-07-31
867,24502,Analyst,2023-06-07
868,12226,Manager,2024-05-09
868,17090,Analyst,2025-02-24
868,21383,Lead,2025-04-30
869,2204,Analyst,2025-04-17
870,10530,Executive,2025-01-21
870,12720,Executive,2023-09-13
871,14588,Executive,2023-08-15
872,9082,Developer,2024-02-24
872,16102,Developer,2024-11-23
872,16953,Developer,2024-10-03
873,186,Manager,2024-04-28
873,2900,Executive,2025-04-08
873,11296,Analyst,2024-02-04
873,14171,Analyst,2023-11-10
874,3004,Manager,2023-09-04
874,17910,Analyst,2023-06-04
874,23286,Analyst,2023-12-05
875,1464,Lead,2023-11-27
875,11776,Developer,2023-11-22
875,12061,Manager,2024-02-10
875,18401,Developer,2024-07-15
875,24891,Analyst,2024-08-08
876,3746,Lead,2023-07-23
876,3763,Executive,2024-07-01
876,4514,Manager,2025-01-29
876,18053,Executive,2023-07-07
877,7901,Analyst,2024-05-25
877,17202,Analyst,2025-04-14
878,9429,Developer,2024-04-18
878,12857,Executive,2024-10-25
878,14478,Analyst,2024-07-16
878,18412,Executive,2024-12-23
878,24356,Manager,2024-07-31
879,4675,Lead,2023-08-01
879,4725,Developer,2024-12-17
879,9663,Executive,2024-07-20
879,13920,Analyst,2025-04-10
880,4945,Lead,2025-03-19
880,19262,Manager,2024-11-26
880,19938,Lead,2025-01-20
881,3245,Executive,2024-10-09
881,4806,Developer,2023-06-14
882,14317,Analyst,2023-11-16
882,15248,Executive,2023-09-04
882,24840,Analyst,2023-10-15
883,518,Manager,2023-08-14
883,7378,Analyst,2025-03-11
883,14574,Developer,2024-07-23
883,23572,Lead,2024-06-13
884,429,Manager,2024-01-22
884,18305,Executive,2025-02-09
884,20703,Developer,2023-12-07
885,18967,Developer,2025-05-24
885,19110,Analyst,2025-01-06
885,19202,Executive,2023-11-16
885,21590,Analyst,2025-05-22
886,6137,Executive,2023-12-03
886,10553,Analyst,2024-10-03
886,16952,Developer,2024-02-25
886,18708,Executive,2025-05-18
887,9378,Lead,2024-01-20
887,17259,Developer,2023-09-17
887,17636,Developer,2023-10-18
887,22927,Lead,2024-06-16
888,10612,Analyst,2023-10-21
888,14402,Executive,2025-01-24
888,18160,Developer,2025-03-14
888,22968,Lead,2023-06-19
889,2104,Developer,2025-05-01
890,4466,Developer,2023-08-11
890,7393,Manager,2025-05-11
890,8688,Executive,2023-06-25
890,12617,Executive,2023-07-30
890,12954,Executive,2024-07-24
891,11667,Manager,2024-04-19
891,14028,Executive,2025-05-09
892,9075,Manager,2023-10-27
892,19127,Analyst,2023-09-09
893,3157,Lead,2023-12-21
893,3257,Executive,2023-07-01
894,7366,Executive,2024-09-22
894,9354,Lead,2023-07-22
894,15506,Manager,2025-01-01
894,23153,Lead,2023-06-12
895,22604,Manager,2023-12-17
896,2883,Lead,2024-02-18
896,7282,Developer,2024-11-28
896,18500,Manager,2023-10-04
897,349,Executive,2024-06-30
897,20959,Developer,2023-07-15
897,23846,Manager,2024-10-03
898,4549,Developer,2023-09-17
898,4617,Executive,2024-01-12
898,6027,Executive,2024-09-19
898,17165,Analyst,2023-05-31
899,20322,Manager,2024-05-15
899,24155,Manager,2024-01-05
900,5315,Executive,2025-04-18
900,5955,Manager,2024-04-04
900,11121,Analyst,2024-03-29
900,18963,Manager,2024-11-17
901,339,Lead,2024-10-10
901,18813,Executive,2023-06-13
901,22084,Executive,2024-06-02
901,22855,Developer,2023-08-22
901,24202,Manager,2024-12-08
902,12468,Developer,2024-12-07
902,14426,Analyst,2024-11-06
902,17706,Developer,2024-08-27
902,22659,Analyst,2025-01-11
902,22948,Lead,2024-12-15
903,5396,Manager,2024-10-22
903,9308,Lead,2024-04-04
903,10409,Executive,2023-07-05
903,12921,Lead,2023-10-02
903,24174,Lead,2024-05-05
904,13542,Developer,2024-08-30
904,13815,Analyst,2025-05-23
905,7996,Developer,2023-08-03
905,12474,Developer,2024-01-07
905,18362,Developer,2024-06-22
906,3850,Analyst,2024-01-29
906,5337,Executive,2024-02-18
907,5876,Developer,2023-06-20
907,9320,Lead,2024-11-15
907,16868,Executive,2024-06-11
908,7063,Lead,2024-08-27
909,5154,Lead,2023-08-05
909,18307,Lead,2024-04-18
910,4347,Manager,2023-07-23
911,3134,Executive,2024-11-08
911,12870,Lead,2024-01-22
911,14008,Lead,2024-11-27
911,20496,Lead,2023-06-22
911,21136,Developer,2024-05-30
912,2600,Analyst,2025-01-04
912,7663,Manager,2023-06-09
912,17038,Analyst,2023-11-21
913,11310,Executive,2023-05-30
913,19270,Developer,2023-11-29
913,21990,Developer,2023-08-21
914,7032,Lead,2024-11-28
914,12235,Lead,2024-05-04
914,14233,Lead,2024-10-27
915,1512,Analyst,2024-08-10
915,18407,Analyst,2025-04-20
916,2661,Developer,2024-02-05
916,17096,Analyst,2024-05-30
917,2470,Developer,2024-07-30
918,660,Lead,2023-11-08
919,2801,Executive,2024-05-15
919,8090,Manager,2024-08-12
919,22788,Manager,2024-10-15
920,20702,Developer,2024-08-03
920,22201,Executive,2025-03-14
921,8938,Manager,2024-03-14
921,9153,Manager,2023-11-26
921,15297,Executive,2023-07-01
921,17418,Developer,2024-08-20
922,2117,Developer,2023-10-18
922,15283,Lead,2023-10-02
923,15346,Analyst,2024-10-08
923,16501,Developer,2024-08-31
924,17214,Executive,2024-03-13
924,19914,Developer,2023-08-01
924,21098,Developer,2023-10-07
925,5963,Executive,2024-09-06
925,11285,Analyst,2024-03-09
925,19563,Lead,2023-09-16
925,24383,Analyst,2023-06-18
926,19478,Analyst,2024-10-17
927,491,Developer,2024-01-21
927,10937,Manager,2024-09-27
927,16956,Analyst,2024-03-25
928,22813,Manager,2024-09-25
929,23954,Manager,2024-12-20
930,14271,Developer,2024-10-13
930,17150,Executive,2024-05-07
931,1678,Lead,2024-07-04
931,13406,Lead,2023-06-28
931,23669,Lead,2023-08-29
932,5332,Developer,2024-05-08
932,10602,Analyst,2024-01-07
932,11232,Analyst,2025-02-07
932,12350,Developer,2025-03-24
932,17345,Analyst,2024-04-22
933,19399,Manager,2023-12-09
933,20751,Lead,2024-01-31
933,23189,Lead,2025-05-12
934,5733,Manager,2024-07-07
934,10042,Lead,2023-07-07
934,10213,Developer,2023-12-19
934,12223,Developer,2024-11-19
934,21153,Executive,2024-08-08
935,15326,Lead,2025-04-13
935,17999,Developer,2025-03-06
935,20768,Executive,2024-11-02
935,23679,Analyst,2025-03-01
936,1136,Developer,2023-06-13
936,1467,Executive,2024-01-30
936,6240,Developer,2024-05-02
936,14732,Manager,2023-06-03
936,21156,Developer,2024-02-15
937,1377,Analyst,2023-06-29
937,5655,Analyst,2023-07-29
937,14894,Lead,2024-08-07
938,3774,Developer,2023-09-24
938,13106,Developer,2024-02-13
938,17700,Developer,2024-03-07
938,22349,Executive,2024-05-06
939,4364,Manager,2024-12-09
939,11961,Developer,2024-05-05
939,20951,Analyst,2024-04-28
940,13461,Executive,2023-11-28
940,16086,Manager,2023-06-04
940,17452,Executive,2025-04-18
940,18073,Analyst,2024-06-03
940,20417,Manager,2023-06-10
941,11096,Lead,2024-04-23
942,3251,Developer,2023-06-16
942,7459,Executive,2024-01-25
942,23885,Executive,2024-09-07
943,1544,Lead,2023-06-27
943,15386,Analyst,2024-04-19
943,22177,Executive,2024-02-22
944,7427,Lead,2025-01-16
944,13537,Manager,2024-07-27
944,17843,Lead,2024-04-02
944,23182,Manager,2023-12-15
945,11190,Executive,2024-05-28
946,11473,Executive,2023-10-30
947,4397,Developer,2024-02-01
947,10204,Executive,2025-01-19
947,13714,Executive,2023-11-21
947,16461,Developer,2023-12-14
947,21899,Developer,2024-06-14
948,8895,Analyst,2024-12-26
948,20241,Lead,2023-08-27
949,16195,Executive,2024-05-07
949,22799,Lead,2024-08-22
950,419,Manager,2024-11-13
950,2607,Developer,2025-01-12
951,8082,Lead,2023-12-26
951,15830,Manager,2024-04-01
951,18286,Lead,2025-05-15
952,16711,Developer,2025-03-03
952,16886,Analyst,2024-01-19
953,8088,Manager,2023-08-15
953,19961,Developer,2024-01-04
953,21347,Manager,2025-01-11
953,23595,Lead,2024-03-03
953,24751,Analyst,2024-09-25
954,24507,Developer,2024-01-10
955,469,Analyst,2024-01-01
955,12620,Manager,2023-07-05
955,14171,Analyst,2024-12-15
955,19904,Analyst,2025-02-22
955,20707,Manager,2024-04-15
956,245,Manager,2025-01-21
956,1586,Executive,2024-01-19
956,7894,Lead,2024-11-22
956,10658,Manager,2024-02-22
957,6132,Developer,2023-06-18
957,6334,Lead,2024-02-04
957,9249,Analyst,2025-01-30
957,16452,Manager,2023-08-28
957,19307,Analyst,2023-12-11
958,2358,Lead,2025-04-22
958,5074,Lead,2024-03-25
958,9243,Analyst,2024-02-15
958,11825,Executive,2025-01-26
958,22246,Developer,2025-05-18
959,12860,Analyst,2023-10-10
960,4572,Manager,2023-09-29
960,16406,Analyst,2024-10-08
961,15980,Manager,2024-08-29
961,23147,Developer,2024-10-01
962,123,Analyst,2023-06-15
962,7515,Manager,2023-07-28
963,6447,Executive,2024-03-23
963,12309,Analyst,2024-01-10
964,8845,Developer,2024-04-16
964,14853,Manager,2023-12-20
964,18123,Executive,2023-08-05
964,20773,Lead,2024-09-11
965,2326,Developer,2024-02-14
965,9282,Analyst,2023-11-26
965,15448,Lead,2025-01-06
965,18266,Manager,2023-12-03
966,10459,Manager,2024-06-10
966,12468,Lead,2023-12-23
966,16841,Manager,2023-10-27
967,3393,Developer,2024-02-12
967,5297,Manager,2023-10-11
967,17094,Manager,2024-06-01
967,18509,Developer,2024-01-05
967,20351,Executive,2024-04-30
968,23456,Manager,2024-08-03
969,866,Developer,2024-08-14
969,3845,Analyst,2024-11-29
969,6054,Developer,2024-04-17
969,24591,Analyst,2023-07-20
970,7972,Analyst,2024-01-24
970,21950,Developer,2024-11-10
970,23698,Manager,2023-06-07
971,5878,Executive,2023-09-21
971,8997,Developer,2025-03-23
971,10861,Lead,2024-03-23
971,13390,Developer,2024-11-30
972,12973,Manager,2025-01-06
973,7844,Analyst,2023-06-20
973,18101,Lead,2024-04-14
973,20885,Developer,2024-10-12
973,22788,Analyst,2023-08-06
974,1263,Lead,2023-10-10
974,10656,Manager,2024-10-30
974,14646,Developer,2024-08-29
974,15573,Analyst,2024-07-23
974,16846,Lead,2024-03-11
975,785,Manager,2024-10-17
976,13065,Lead,2024-01-27
976,16962,Executive,2025-02-24
976,17438,Lead,2024-07-04
976,23326,Manager,2024-08-02
977,22855,Developer,2023-06-03
978,775,Developer,2024-06-23
978,4686,Analyst,2024-08-08
978,5285,Executive,2024-03-13
979,974,Manager,2024-02-02
979,3772,Manager,2023-09-11
979,6448,Executive,2023-06-25
979,7603,Lead,2024-03-06
979,9221,Developer,2025-04-08
980,6489,Developer,2023-11-24
980,16818,Manager,2024-06-22
981,6678,Lead,2024-08-01
981,7610,Developer,2025-01-27
981,18322,Analyst,2024-03-11
982,15796,Executive,2024-10-26
983,7936,Executive,2023-09-03
983,9340,Manager,2024-01-26
983,21464,Analyst,2024-03-28
984,2070,Manager,2024-11-10
984,2321,Manager,2025-05-11
984,3449,Lead,2025-04-17
984,7504,Analyst,2025-04-28
984,22545,Developer,2023-10-29
985,1591,Executive,2024-01-06
985,3066,Manager,2024-04-05
985,9892,Developer,2025-01-23
985,11333,Developer,2024-06-22
985,11435,Lead,2023-10-28
986,15867,Manager,2023-12-13
986,22232,Executive,2024-12-16
987,426,Analyst,2024-11-22
987,15221,Manager,2024-08-08
988,13715,Executive,2024-02-04
989,5336,Developer,2024-09-25
989,8531,Lead,2025-02-24
989,10181,Manager,2025-03-21
989,19021,Developer,2025-04-09
990,3849,Executive,2023-12-20
990,17981,Manager,2023-12-31
991,22999,Analyst,2023-08-05
992,3019,Executive,2024-01-13
992,11882,Manager,2025-03-28
993,1739,Executive,2024-04-30
993,3683,Executive,2024-10-01
993,4659,Lead,2023-07-12
993,20961,Analyst,2024-01-27
994,7332,Lead,2024-10-11
994,9147,Lead,2024-12-06
994,11270,Executive,2024-06-28
994,24297,Lead,2024-06-11
995,2291,Manager,2024-11-08
995,5811,Developer,2023-10-05
995,12052,Manager,2024-11-29
995,16613,Manager,2023-09-19
995,24775,Lead,2023-08-21
996,3108,Lead,2025-01-01
996,7001,Lead,2025-03-10
996,8609,Executive,2025-01-01
997,16108,Executive,2023-09-13
998,317,Developer,2023-12-25
998,13914,Lead,2023-10-08
998,22621,Executive,2023-07-28
999,5842,Lead,2025-01-31
1000,677,Lead,2023-09-24
1000,780,Executive,2024-03-09
1000,5555,Lead,2023-09-09
1000,20225,Executive,2024-05-31
