leave_id,empID,leave_type,start_date,end_date,status
1543,752,Unpaid,2025-02-07,2025-02-13,Rejected
1544,754,Unpaid,2025-02-08,2025-02-16,Rejected
1545,755,Casual,2025-12-07,2025-12-09,Pending
1546,755,Sick,2025-04-26,2025-05-03,Pending
1547,755,Unpaid,2025-06-28,2025-07-05,Pending
1548,756,Paid,2025-07-09,2025-07-13,Pending
1549,756,Casual,2025-04-24,2025-05-04,Pending
1550,756,Unpaid,2025-05-02,2025-05-06,Rejected
1551,757,Unpaid,2025-02-18,2025-02-23,Pending
1552,757,Paid,2025-07-28,2025-07-29,Pending
1553,757,Sick,2025-10-16,2025-10-17,Approved
1554,757,Casual,2025-06-29,2025-07-06,Approved
1555,758,Sick,2025-06-21,2025-07-01,Rejected
1556,758,Casual,2025-03-02,2025-03-05,Rejected
1557,759,Casual,2025-03-30,2025-04-05,Approved
1558,760,Sick,2025-03-08,2025-03-17,Approved
1559,760,Casual,2025-08-20,2025-08-26,Pending
1560,761,Unpaid,2025-05-03,2025-05-08,Approved
1561,762,Paid,2025-12-23,2025-12-25,Rejected
1562,762,Paid,2025-05-25,2025-06-01,Rejected
1563,762,Casual,2025-01-27,2025-02-06,Rejected
1564,762,Unpaid,2025-05-07,2025-05-15,Pending
1565,766,Unpaid,2025-08-27,2025-08-30,Rejected
1566,767,Paid,2025-10-12,2025-10-13,Rejected
1567,767,Unpaid,2025-01-11,2025-01-13,Approved
1568,769,Unpaid,2025-03-30,2025-04-09,Approved
1569,770,Sick,2025-11-24,2025-11-27,Approved
1570,771,Unpaid,2025-06-07,2025-06-13,Pending
1571,771,Unpaid,2025-11-19,2025-11-29,Approved
1572,772,Unpaid,2025-05-08,2025-05-18,Approved
1573,772,Sick,2025-08-21,2025-08-29,Pending
1574,773,Sick,2025-11-12,2025-11-17,Approved
1575,773,Sick,2025-06-11,2025-06-15,Pending
1576,773,Sick,2025-03-30,2025-04-03,Pending
1577,773,Unpaid,2025-06-28,2025-06-30,Approved
1578,774,Unpaid,2025-03-08,2025-03-10,Rejected
1579,774,Sick,2025-10-17,2025-10-21,Rejected
1580,774,Sick,2025-10-12,2025-10-14,Rejected
1581,775,Unpaid,2025-04-18,2025-04-24,Rejected
1582,775,Paid,2025-08-09,2025-08-17,Pending
1583,775,Casual,2025-10-22,2025-10-29,Approved
1584,775,Casual,2025-12-13,2025-12-17,Rejected
1585,776,Paid,2025-08-08,2025-08-14,Pending
1586,776,Casual,2025-09-22,2025-10-01,Rejected
1587,777,Unpaid,2025-04-12,2025-04-21,Rejected
1588,778,Casual,2025-02-23,2025-02-24,Approved
1589,778,Casual,2025-08-29,2025-09-03,Rejected
1590,778,Paid,2025-09-14,2025-09-24,Rejected
1591,778,Unpaid,2025-03-16,2025-03-18,Approved
1592,779,Casual,2025-10-23,2025-10-31,Rejected
1593,780,Casual,2025-12-22,2025-12-30,Rejected
1594,780,Unpaid,2025-12-29,2026-01-08,Approved
1595,780,Sick,2025-11-03,2025-11-09,Pending
1596,780,Paid,2025-02-01,2025-02-04,Pending
1597,781,Sick,2025-05-21,2025-05-31,Rejected
1598,781,Casual,2025-07-03,2025-07-12,Approved
1599,783,Unpaid,2025-07-02,2025-07-06,Pending
1600,784,Casual,2025-04-22,2025-04-27,Rejected
1601,784,Casual,2025-05-06,2025-05-09,Pending
1602,784,Paid,2025-12-21,2025-12-23,Rejected
1603,784,Unpaid,2025-10-07,2025-10-09,Rejected
1604,785,Casual,2025-03-28,2025-04-03,Pending
1605,785,Sick,2025-09-18,2025-09-22,Approved
1606,786,Casual,2025-03-12,2025-03-21,Pending
1607,786,Unpaid,2025-11-27,2025-12-04,Approved
1608,786,Unpaid,2025-08-11,2025-08-19,Pending
1609,787,Sick,2025-02-19,2025-02-23,Rejected
1610,787,Sick,2025-11-19,2025-11-20,Approved
1611,787,Paid,2025-07-18,2025-07-19,Rejected
1612,787,Unpaid,2025-06-20,2025-06-28,Approved
1613,788,Sick,2025-07-15,2025-07-20,Pending
1614,789,Unpaid,2025-09-19,2025-09-28,Rejected
1615,790,Unpaid,2025-04-15,2025-04-16,Rejected
1616,792,Unpaid,2025-11-19,2025-11-24,Pending
1617,792,Sick,2025-03-06,2025-03-08,Rejected
1618,792,Casual,2025-11-05,2025-11-07,Pending
1619,794,Unpaid,2025-08-06,2025-08-08,Rejected
1620,795,Casual,2025-10-29,2025-11-08,Rejected
1621,795,Paid,2025-02-17,2025-02-27,Rejected
1622,795,Casual,2025-12-31,2026-01-07,Rejected
1623,795,Paid,2025-04-16,2025-04-17,Rejected
1624,796,Casual,2025-11-02,2025-11-12,Pending
1625,796,Casual,2025-08-11,2025-08-18,Rejected
1626,797,Paid,2025-04-19,2025-04-22,Pending
1627,798,Sick,2025-12-22,2025-12-30,Approved
1628,799,Casual,2025-11-22,2025-11-28,Approved
1629,799,Casual,2025-01-26,2025-02-04,Rejected
1630,799,Paid,2025-05-17,2025-05-21,Approved
1631,799,Casual,2025-06-13,2025-06-14,Approved
1632,800,Sick,2025-10-12,2025-10-21,Pending
1633,800,Sick,2025-11-29,2025-12-07,Pending
1634,800,Unpaid,2025-04-13,2025-04-20,Approved
1635,801,Paid,2025-07-27,2025-08-02,Rejected
1636,801,Paid,2025-02-16,2025-02-17,Pending
1637,802,Sick,2025-09-02,2025-09-09,Rejected
1638,802,Paid,2025-11-20,2025-11-27,Rejected
1639,803,Sick,2025-01-03,2025-01-11,Rejected
1640,803,Paid,2025-05-20,2025-05-26,Pending
1641,804,Unpaid,2025-05-20,2025-05-29,Pending
1642,805,Paid,2025-08-16,2025-08-23,Pending
1643,805,Paid,2025-02-18,2025-02-25,Approved
1644,805,Paid,2025-09-27,2025-10-02,Approved
1645,806,Unpaid,2025-06-10,2025-06-15,Approved
1646,806,Paid,2025-02-21,2025-02-27,Pending
1647,807,Casual,2025-04-17,2025-04-24,Pending
1648,807,Paid,2025-08-17,2025-08-25,Pending
1649,807,Unpaid,2025-02-19,2025-02-28,Rejected
1650,807,Unpaid,2025-08-12,2025-08-22,Approved
1651,808,Paid,2025-04-22,2025-04-30,Rejected
1652,808,Casual,2025-01-21,2025-01-26,Approved
1653,809,Casual,2025-05-09,2025-05-18,Pending
1654,809,Unpaid,2025-09-15,2025-09-24,Pending
1655,810,Unpaid,2025-04-23,2025-04-24,Approved
1656,810,Casual,2025-03-10,2025-03-11,Rejected
1657,811,Casual,2025-09-09,2025-09-19,Pending
1658,811,Sick,2025-03-20,2025-03-25,Pending
1659,811,Paid,2025-11-08,2025-11-17,Approved
1660,812,Sick,2025-10-13,2025-10-22,Approved
1661,812,Paid,2025-09-22,2025-09-30,Rejected
1662,812,Sick,2025-12-07,2025-12-12,Approved
1663,813,Casual,2025-11-29,2025-12-07,Rejected
1664,813,Unpaid,2025-09-29,2025-10-06,Pending
1665,813,Paid,2025-04-23,2025-04-28,Pending
1666,813,Unpaid,2025-11-17,2025-11-19,Approved
1667,814,Casual,2025-10-16,2025-10-19,Approved
1668,814,Casual,2025-01-23,2025-01-30,Rejected
1669,814,Unpaid,2025-03-19,2025-03-29,Approved
1670,815,Casual,2025-01-04,2025-01-09,Pending
1671,815,Sick,2025-07-25,2025-08-03,Rejected
1672,815,Paid,2025-09-29,2025-10-01,Rejected
1673,815,Paid,2025-09-13,2025-09-23,Rejected
1674,816,Casual,2025-04-03,2025-04-07,Approved
1675,817,Paid,2025-11-07,2025-11-16,Pending
1676,817,Casual,2025-03-24,2025-03-27,Rejected
1677,817,Unpaid,2026-01-01,2026-01-04,Approved
1678,817,Casual,2025-09-15,2025-09-25,Pending
1679,819,Unpaid,2025-02-11,2025-02-16,Approved
1680,820,Unpaid,2025-12-09,2025-12-15,Rejected
1681,820,Sick,2025-04-01,2025-04-06,Approved
1682,820,Casual,2025-11-01,2025-11-08,Approved
1683,820,Casual,2025-08-20,2025-08-26,Pending
1684,821,Casual,2025-07-29,2025-08-05,Pending
1685,822,Unpaid,2025-01-11,2025-01-15,Rejected
1686,822,Unpaid,2025-08-27,2025-08-29,Pending
1687,822,Sick,2025-10-27,2025-11-04,Approved
1688,823,Casual,2025-10-17,2025-10-27,Approved
1689,825,Paid,2025-03-21,2025-03-30,Approved
1690,827,Paid,2025-02-14,2025-02-16,Approved
1691,828,Paid,2025-07-02,2025-07-04,Pending
1692,830,Paid,2025-06-02,2025-06-08,Pending
1693,830,Unpaid,2025-08-21,2025-08-29,Pending
1694,830,Paid,2025-12-26,2026-01-03,Rejected
1695,831,Unpaid,2025-03-05,2025-03-15,Approved
1696,831,Sick,2025-03-27,2025-03-29,Pending
1697,831,Unpaid,2025-06-05,2025-06-11,Approved
1698,831,Unpaid,2025-02-03,2025-02-05,Rejected
1699,832,Unpaid,2025-11-08,2025-11-17,Rejected
1700,832,Sick,2025-08-16,2025-08-21,Approved
1701,833,Sick,2025-12-30,2026-01-07,Approved
1702,833,Casual,2025-02-13,2025-02-21,Approved
1703,834,Sick,2025-04-05,2025-04-15,Approved
1704,834,Unpaid,2025-09-21,2025-09-30,Rejected
1705,835,Sick,2025-01-26,2025-01-27,Pending
1706,835,Unpaid,2025-02-23,2025-02-26,Approved
1707,837,Casual,2025-01-14,2025-01-16,Rejected
1708,838,Paid,2025-08-16,2025-08-25,Approved
1709,838,Sick,2025-02-05,2025-02-09,Pending
1710,838,Sick,2025-06-07,2025-06-10,Rejected
1711,838,Casual,2025-01-26,2025-01-31,Rejected
1712,839,Unpaid,2025-03-02,2025-03-11,Approved
1713,839,Unpaid,2025-04-08,2025-04-15,Rejected
1714,839,Casual,2026-01-01,2026-01-10,Rejected
1715,839,Paid,2025-08-05,2025-08-09,Rejected
1716,840,Unpaid,2025-06-19,2025-06-23,Approved
1717,840,Casual,2025-11-13,2025-11-18,Pending
1718,840,Unpaid,2025-04-18,2025-04-20,Approved
1719,841,Paid,2025-12-23,2026-01-01,Rejected
1720,841,Casual,2025-11-11,2025-11-16,Pending
1721,841,Unpaid,2025-05-02,2025-05-10,Approved
1722,842,Paid,2025-03-20,2025-03-27,Rejected
1723,842,Unpaid,2025-07-09,2025-07-14,Approved
1724,842,Paid,2025-02-11,2025-02-12,Pending
1725,842,Paid,2025-10-11,2025-10-13,Pending
1726,843,Unpaid,2025-10-15,2025-10-20,Rejected
1727,843,Casual,2025-11-28,2025-12-02,Pending
1728,844,Paid,2025-06-14,2025-06-17,Rejected
1729,845,Sick,2025-03-02,2025-03-06,Pending
1730,845,Sick,2025-01-02,2025-01-09,Pending
1731,846,Unpaid,2025-05-18,2025-05-26,Pending
1732,846,Paid,2025-03-19,2025-03-24,Rejected
1733,846,Sick,2025-08-09,2025-08-14,Approved
1734,846,Sick,2025-10-30,2025-11-04,Pending
1735,847,Sick,2025-07-25,2025-07-26,Pending
1736,847,Unpaid,2025-07-17,2025-07-22,Approved
1737,847,Unpaid,2025-08-23,2025-08-29,Rejected
1738,849,Sick,2025-08-09,2025-08-17,Approved
1739,849,Paid,2025-04-28,2025-05-08,Approved
1740,851,Paid,2025-07-05,2025-07-10,Pending
1741,852,Unpaid,2025-11-04,2025-11-05,Rejected
1742,852,Casual,2025-10-19,2025-10-23,Approved
1743,852,Unpaid,2025-04-23,2025-05-03,Approved
1744,853,Paid,2025-04-05,2025-04-14,Rejected
1745,854,Casual,2025-10-14,2025-10-16,Approved
1746,854,Paid,2025-10-30,2025-11-03,Pending
1747,854,Sick,2025-01-16,2025-01-21,Pending
1748,854,Unpaid,2025-07-08,2025-07-14,Rejected
1749,855,Sick,2025-05-31,2025-06-02,Pending
1750,856,Sick,2025-04-12,2025-04-16,Pending
1751,856,Paid,2025-06-13,2025-06-15,Rejected
1752,856,Sick,2025-03-12,2025-03-18,Approved
1753,856,Paid,2025-02-18,2025-02-22,Pending
1754,857,Unpaid,2025-10-27,2025-10-31,Rejected
1755,858,Paid,2025-12-24,2025-12-28,Approved
1756,858,Paid,2025-02-15,2025-02-24,Pending
1757,859,Paid,2025-02-01,2025-02-02,Pending
1758,859,Unpaid,2025-12-28,2025-12-29,Rejected
1759,859,Casual,2025-09-12,2025-09-20,Approved
1760,859,Casual,2025-05-03,2025-05-11,Approved
1761,860,Sick,2025-03-13,2025-03-23,Rejected
1762,860,Unpaid,2025-07-25,2025-08-03,Rejected
1763,860,Sick,2025-10-27,2025-10-29,Approved
1764,860,Casual,2025-08-31,2025-09-04,Rejected
1765,862,Paid,2025-08-01,2025-08-05,Approved
1766,862,Sick,2025-12-13,2025-12-19,Rejected
1767,862,Unpaid,2025-08-15,2025-08-22,Approved
1768,863,Casual,2025-01-26,2025-02-03,Rejected
1769,863,Unpaid,2025-07-17,2025-07-25,Rejected
1770,865,Unpaid,2025-11-22,2025-11-26,Pending
1771,865,Paid,2025-01-24,2025-02-02,Rejected
1772,865,Unpaid,2025-04-21,2025-04-27,Approved
1773,867,Casual,2025-12-18,2025-12-23,Pending
1774,869,Paid,2025-02-28,2025-03-09,Approved
1775,869,Sick,2025-12-30,2026-01-01,Pending
1776,870,Sick,2025-03-10,2025-03-16,Pending
1777,871,Sick,2025-06-30,2025-07-04,Rejected
1778,872,Paid,2025-03-28,2025-04-02,Rejected
1779,873,Sick,2025-03-14,2025-03-16,Approved
1780,873,Sick,2025-02-25,2025-03-02,Approved
1781,874,Sick,2025-09-18,2025-09-21,Rejected
1782,874,Sick,2025-10-12,2025-10-17,Rejected
1783,875,Unpaid,2025-12-04,2025-12-08,Pending
1784,875,Paid,2025-12-20,2025-12-25,Pending
1785,875,Casual,2025-09-05,2025-09-12,Rejected
1786,875,Paid,2025-03-15,2025-03-18,Pending
1787,876,Paid,2025-02-01,2025-02-07,Pending
1788,876,Casual,2025-08-13,2025-08-19,Pending
1789,876,Paid,2025-03-14,2025-03-24,Approved
1790,877,Casual,2025-08-14,2025-08-16,Rejected
1791,877,Sick,2025-01-11,2025-01-17,Approved
1792,877,Casual,2025-09-04,2025-09-05,Pending
1793,878,Paid,2025-04-28,2025-05-01,Approved
1794,879,Unpaid,2025-02-09,2025-02-15,Rejected
1795,879,Sick,2025-05-20,2025-05-27,Pending
1796,879,Paid,2025-10-04,2025-10-09,Pending
1797,880,Casual,2025-02-10,2025-02-11,Approved
1798,880,Unpaid,2025-03-20,2025-03-24,Rejected
1799,881,Unpaid,2025-08-20,2025-08-28,Pending
1800,881,Casual,2025-08-30,2025-09-05,Approved
1801,881,Sick,2025-03-08,2025-03-10,Pending
1802,881,Paid,2025-08-16,2025-08-20,Rejected
1803,882,Paid,2025-10-03,2025-10-07,Approved
1804,882,Casual,2025-08-14,2025-08-22,Rejected
1805,882,Paid,2025-10-15,2025-10-23,Pending
1806,882,Casual,2025-12-05,2025-12-13,Pending
1807,883,Sick,2025-05-31,2025-06-06,Approved
1808,883,Unpaid,2025-08-14,2025-08-18,Approved
1809,883,Paid,2025-11-13,2025-11-15,Pending
1810,884,Casual,2025-11-23,2025-11-28,Approved
1811,884,Unpaid,2025-10-29,2025-10-31,Approved
1812,884,Unpaid,2025-09-15,2025-09-23,Rejected
1813,884,Sick,2025-08-31,2025-09-03,Rejected
1814,886,Casual,2025-11-14,2025-11-24,Rejected
1815,886,Unpaid,2025-12-22,2025-12-30,Rejected
1816,886,Paid,2025-01-30,2025-02-04,Pending
1817,888,Sick,2025-08-01,2025-08-05,Rejected
1818,889,Unpaid,2025-12-18,2025-12-25,Pending
1819,891,Paid,2025-01-25,2025-01-30,Rejected
1820,891,Paid,2025-08-12,2025-08-20,Pending
1821,891,Paid,2025-07-03,2025-07-11,Approved
1822,892,Paid,2025-11-20,2025-11-30,Pending
1823,893,Unpaid,2025-08-22,2025-08-29,Pending
1824,894,Paid,2025-09-05,2025-09-11,Rejected
1825,894,Casual,2025-09-27,2025-10-06,Pending
1826,894,Paid,2025-04-13,2025-04-22,Rejected
1827,895,Paid,2025-09-13,2025-09-16,Rejected
1828,895,Paid,2025-04-28,2025-05-06,Pending
1829,895,Paid,2025-01-13,2025-01-20,Pending
1830,896,Paid,2025-04-04,2025-04-07,Pending
1831,897,Paid,2025-07-17,2025-07-21,Pending
1832,897,Casual,2025-06-15,2025-06-17,Approved
1833,897,Casual,2025-08-17,2025-08-22,Pending
1834,897,Paid,2025-05-21,2025-05-25,Pending
1835,898,Casual,2025-04-15,2025-04-16,Rejected
1836,898,Unpaid,2025-09-06,2025-09-15,Pending
1837,898,Paid,2025-07-14,2025-07-24,Rejected
1838,898,Paid,2026-01-01,2026-01-02,Pending
1839,900,Sick,2025-10-23,2025-10-28,Approved
1840,900,Casual,2025-01-04,2025-01-07,Approved
1841,900,Casual,2025-04-02,2025-04-09,Rejected
1842,901,Paid,2025-10-20,2025-10-25,Approved
1843,902,Unpaid,2025-01-27,2025-02-04,Rejected
1844,902,Unpaid,2025-06-30,2025-07-09,Rejected
1845,902,Casual,2025-09-18,2025-09-19,Rejected
1846,903,Paid,2025-04-28,2025-05-03,Approved
1847,903,Unpaid,2025-08-16,2025-08-26,Rejected
1848,904,Paid,2025-05-28,2025-06-04,Pending
1849,904,Sick,2025-10-24,2025-11-01,Approved
1850,905,Paid,2025-03-03,2025-03-04,Rejected
1851,905,Sick,2025-02-07,2025-02-08,Approved
1852,905,Sick,2025-07-21,2025-07-27,Approved
1853,905,Casual,2025-04-03,2025-04-12,Approved
1854,906,Sick,2025-09-10,2025-09-12,Approved
1855,907,Sick,2025-08-26,2025-09-05,Approved
1856,907,Paid,2025-01-28,2025-02-02,Rejected
1857,907,Sick,2025-12-14,2025-12-15,Approved
1858,907,Casual,2025-03-28,2025-03-30,Pending
1859,908,Sick,2025-08-10,2025-08-12,Approved
1860,908,Casual,2025-12-12,2025-12-15,Approved
1861,908,Sick,2025-03-27,2025-04-05,Approved
1862,908,Casual,2025-06-07,2025-06-15,Approved
1863,909,Sick,2025-01-24,2025-01-29,Approved
1864,911,Casual,2025-02-21,2025-02-27,Approved
1865,911,Sick,2025-04-09,2025-04-14,Pending
1866,911,Casual,2025-08-23,2025-08-24,Approved
1867,912,Casual,2025-11-06,2025-11-14,Rejected
1868,912,Casual,2025-10-06,2025-10-13,Approved
1869,912,Casual,2025-12-01,2025-12-10,Pending
1870,913,Paid,2025-01-04,2025-01-12,Pending
1871,913,Paid,2025-10-18,2025-10-27,Pending
1872,914,Unpaid,2025-05-15,2025-05-22,Approved
1873,914,Casual,2025-12-29,2026-01-02,Approved
1874,914,Casual,2026-01-02,2026-01-11,Pending
1875,914,Unpaid,2025-12-13,2025-12-22,Approved
1876,915,Unpaid,2025-11-28,2025-12-04,Pending
1877,916,Casual,2025-01-20,2025-01-21,Pending
1878,917,Unpaid,2025-09-24,2025-09-27,Rejected
1879,918,Sick,2025-08-20,2025-08-29,Approved
1880,918,Casual,2025-04-18,2025-04-19,Pending
1881,918,Sick,2025-09-08,2025-09-12,Approved
1882,919,Casual,2025-08-10,2025-08-17,Rejected
1883,919,Paid,2025-02-02,2025-02-07,Approved
1884,919,Casual,2025-10-14,2025-10-20,Approved
1885,919,Casual,2025-07-10,2025-07-18,Pending
1886,920,Paid,2025-02-27,2025-03-06,Approved
1887,920,Unpaid,2025-05-20,2025-05-26,Pending
1888,920,Paid,2025-06-03,2025-06-08,Pending
1889,920,Sick,2025-06-04,2025-06-12,Approved
1890,921,Sick,2025-12-11,2025-12-13,Approved
1891,921,Unpaid,2025-05-14,2025-05-15,Pending
1892,921,Sick,2025-01-29,2025-02-03,Rejected
1893,921,Sick,2025-02-20,2025-02-25,Pending
1894,922,Paid,2025-11-07,2025-11-17,Pending
1895,923,Sick,2025-06-14,2025-06-16,Rejected
1896,924,Paid,2025-11-02,2025-11-10,Rejected
1897,926,Paid,2025-01-11,2025-01-15,Pending
1898,926,Casual,2025-03-17,2025-03-18,Rejected
1899,926,Paid,2025-01-05,2025-01-13,Rejected
1900,928,Sick,2025-10-26,2025-11-03,Pending
1901,928,Casual,2025-12-23,2026-01-02,Approved
1902,928,Paid,2025-09-07,2025-09-10,Pending
1903,928,Casual,2025-09-28,2025-09-30,Pending
1904,929,Casual,2025-04-02,2025-04-08,Rejected
1905,929,Paid,2025-11-21,2025-11-22,Pending
1906,929,Sick,2025-08-21,2025-08-25,Pending
1907,930,Sick,2025-08-12,2025-08-16,Pending
1908,930,Unpaid,2025-12-25,2025-12-31,Approved
1909,930,Paid,2025-11-24,2025-12-02,Rejected
1910,931,Sick,2025-06-19,2025-06-25,Pending
1911,931,Paid,2025-09-30,2025-10-04,Rejected
1912,931,Unpaid,2025-08-17,2025-08-20,Approved
1913,931,Sick,2025-09-20,2025-09-23,Approved
1914,932,Unpaid,2025-10-06,2025-10-08,Rejected
1915,932,Sick,2025-11-17,2025-11-21,Rejected
1916,932,Unpaid,2025-09-15,2025-09-18,Approved
1917,932,Casual,2025-07-10,2025-07-14,Approved
1918,933,Casual,2025-03-30,2025-04-04,Pending
1919,934,Sick,2025-12-21,2025-12-25,Approved
1920,934,Casual,2025-08-27,2025-09-01,Approved
1921,935,Unpaid,2025-03-04,2025-03-13,Pending
1922,935,Paid,2025-08-24,2025-09-01,Rejected
1923,936,Sick,2025-11-30,2025-12-02,Pending
1924,936,Sick,2025-05-17,2025-05-24,Rejected
1925,936,Casual,2025-12-13,2025-12-18,Approved
1926,936,Paid,2025-03-26,2025-04-02,Approved
1927,937,Casual,2025-09-15,2025-09-16,Pending
1928,937,Paid,2025-05-20,2025-05-30,Pending
1929,939,Paid,2025-12-11,2025-12-17,Approved
1930,939,Sick,2025-08-19,2025-08-23,Pending
1931,939,Paid,2025-01-19,2025-01-27,Rejected
1932,939,Paid,2025-03-09,2025-03-15,Pending
1933,940,Sick,2025-12-03,2025-12-05,Approved
1934,940,Sick,2025-09-25,2025-10-04,Approved
1935,940,Unpaid,2025-03-16,2025-03-20,Approved
1936,940,Unpaid,2025-12-09,2025-12-12,Rejected
1937,941,Unpaid,2025-07-04,2025-07-06,Approved
1938,943,Casual,2025-01-04,2025-01-07,Rejected
1939,944,Unpaid,2025-07-07,2025-07-09,Approved
1940,944,Unpaid,2025-01-19,2025-01-25,Pending
1941,944,Casual,2025-03-16,2025-03-18,Pending
1942,945,Unpaid,2025-11-14,2025-11-16,Approved
1943,945,Sick,2025-04-03,2025-04-10,Rejected
1944,945,Paid,2025-12-23,2025-12-24,Rejected
1945,947,Sick,2025-07-17,2025-07-25,Rejected
1946,947,Unpaid,2025-07-30,2025-08-07,Pending
1947,948,Paid,2025-02-13,2025-02-16,Pending
1948,948,Casual,2025-08-08,2025-08-15,Pending
1949,948,Unpaid,2025-04-15,2025-04-20,Pending
1950,950,Sick,2025-02-02,2025-02-10,Rejected
1951,952,Casual,2025-08-31,2025-09-09,Rejected
1952,952,Unpaid,2025-03-28,2025-03-29,Pending
1953,952,Sick,2025-04-19,2025-04-20,Approved
1954,953,Paid,2025-09-05,2025-09-14,Approved
1955,953,Paid,2025-07-24,2025-08-03,Pending
1956,953,Casual,2025-07-18,2025-07-19,Rejected
1957,954,Unpaid,2025-07-18,2025-07-22,Pending
1958,954,Paid,2025-01-11,2025-01-12,Approved
1959,955,Paid,2025-08-29,2025-09-01,Pending
1960,955,Unpaid,2025-03-13,2025-03-15,Pending
1961,955,Unpaid,2025-07-18,2025-07-27,Rejected
1962,955,Sick,2025-08-13,2025-08-20,Rejected
1963,956,Casual,2025-02-02,2025-02-07,Rejected
1964,956,Casual,2025-03-31,2025-04-05,Rejected
1965,956,Paid,2025-01-05,2025-01-12,Pending
1966,957,Paid,2025-11-18,2025-11-19,Pending
1967,957,Casual,2025-03-27,2025-04-06,Approved
1968,958,Unpaid,2025-04-18,2025-04-26,Pending
1969,958,Paid,2025-09-06,2025-09-11,Pending
1970,959,Unpaid,2025-02-06,2025-02-16,Pending
1971,959,Unpaid,2025-09-19,2025-09-22,Approved
1972,959,Sick,2025-08-18,2025-08-19,Pending
1973,960,Unpaid,2025-09-13,2025-09-17,Pending
1974,960,Sick,2025-12-30,2026-01-06,Pending
1975,961,Casual,2025-09-10,2025-09-16,Rejected
1976,961,Sick,2025-04-17,2025-04-24,Approved
1977,961,Unpaid,2025-01-19,2025-01-25,Approved
1978,961,Unpaid,2025-08-18,2025-08-24,Approved
1979,963,Paid,2025-09-11,2025-09-19,Approved
1980,963,Sick,2025-08-28,2025-09-05,Approved
1981,963,Unpaid,2025-02-13,2025-02-21,Rejected
1982,963,Sick,2025-09-06,2025-09-10,Rejected
1983,964,Unpaid,2025-12-31,2026-01-08,Rejected
1984,966,Sick,2025-10-10,2025-10-18,Pending
1985,968,Casual,2025-09-12,2025-09-22,Approved
1986,968,Casual,2025-07-15,2025-07-20,Pending
1987,969,Casual,2025-08-18,2025-08-25,Approved
1988,969,Sick,2025-04-09,2025-04-18,Pending
1989,970,Casual,2025-09-03,2025-09-12,Rejected
1990,970,Sick,2025-03-30,2025-04-09,Rejected
1991,972,Paid,2025-03-04,2025-03-06,Rejected
1992,972,Paid,2025-06-24,2025-06-30,Rejected
1993,972,Sick,2025-09-26,2025-10-06,Pending
1994,972,Sick,2025-12-24,2026-01-01,Rejected
1995,973,Sick,2025-02-02,2025-02-04,Pending
1996,973,Sick,2025-11-15,2025-11-22,Approved
1997,973,Paid,2025-09-09,2025-09-16,Approved
1998,974,Unpaid,2025-12-09,2025-12-18,Rejected
1999,974,Unpaid,2025-10-20,2025-10-22,Approved
2000,975,Casual,2025-06-24,2025-06-30,Rejected
2001,975,Casual,2025-05-28,2025-05-31,Approved
2002,976,Unpaid,2025-01-08,2025-01-09,Rejected
2003,976,Paid,2025-02-14,2025-02-17,Rejected
2004,978,Sick,2025-04-15,2025-04-20,Pending
2005,981,Unpaid,2025-11-30,2025-12-02,Pending
2006,981,Casual,2025-11-25,2025-12-01,Approved
2007,982,Unpaid,2025-01-14,2025-01-22,Rejected
2008,982,Sick,2025-11-28,2025-12-01,Pending
2009,982,Casual,2025-08-06,2025-08-16,Rejected
2010,983,Unpaid,2025-07-23,2025-07-24,Rejected
2011,983,Unpaid,2025-11-25,2025-12-05,Rejected
2012,984,Paid,2025-02-06,2025-02-14,Rejected
2013,984,Casual,2025-03-11,2025-03-20,Pending
2014,985,Paid,2025-11-10,2025-11-17,Approved
2015,985,Unpaid,2025-12-04,2025-12-09,Approved
2016,985,Casual,2025-02-28,2025-03-04,Rejected
2017,986,Casual,2025-02-21,2025-02-24,Approved
2018,986,Unpaid,2025-12-12,2025-12-20,Approved
2019,987,Paid,2025-02-10,2025-02-20,Approved
2020,989,Paid,2025-03-05,2025-03-08,Pending
2021,989,Paid,2025-01-16,2025-01-24,Approved
2022,989,Unpaid,2025-09-29,2025-10-01,Rejected
2023,993,Paid,2025-11-01,2025-11-08,Pending
2024,994,Unpaid,2025-01-20,2025-01-30,Rejected
2025,995,Paid,2025-01-19,2025-01-26,Pending
2026,998,Casual,2025-03-23,2025-03-24,Pending
2027,998,Sick,2025-01-31,2025-02-02,Approved
2028,998,Sick,2025-10-31,2025-11-06,Pending
2029,1000,Paid,2025-02-06,2025-02-11,Pending
2030,1000,Unpaid,2025-10-22,2025-10-23,Pending
2031,1000,Sick,2025-12-19,2025-12-26,Approved
2032,1000,Casual,2025-05-21,2025-05-28,Rejected
