attendance_id,empID,date,status
387411,411,2025-12-23,Present
387412,412,2025-12-23,Absent
387413,413,2025-12-23,Leave
387414,414,2025-12-23,Half Day
387415,415,2025-12-23,Present
387416,416,2025-12-23,Present
387417,417,2025-12-23,Half Day
387418,418,2025-12-23,Half Day
387419,419,2025-12-23,Leave
387420,420,2025-12-23,Half Day
387421,421,2025-12-23,Half Day
387422,422,2025-12-23,Leave
387423,423,2025-12-23,Present
387424,424,2025-12-23,Present
387425,425,2025-12-23,Leave
387426,426,2025-12-23,Present
387427,427,2025-12-23,Present
387428,428,2025-12-23,Leave
387429,429,2025-12-23,Present
387430,430,2025-12-23,Present
387431,431,2025-12-23,Present
387432,432,2025-12-23,Leave
387433,433,2025-12-23,Half Day
387434,434,2025-12-23,Present
387435,435,2025-12-23,Leave
387436,436,2025-12-23,Present
387437,437,2025-12-23,Present
387438,438,2025-12-23,Present
387439,439,2025-12-23,Half Day
387440,440,2025-12-23,Half Day
387441,441,2025-12-23,Leave
387442,442,2025-12-23,Present
387443,443,2025-12-23,Leave
387444,444,2025-12-23,Present
387445,445,2025-12-23,Present
387446,446,2025-12-23,Leave
387447,447,2025-12-23,Leave
387448,448,2025-12-23,Half Day
387449,449,2025-12-23,Absent
387450,450,2025-12-23,Present
387451,451,2025-12-23,Leave
387452,452,2025-12-23,Present
387453,453,2025-12-23,Leave
387454,454,2025-12-23,Present
387455,455,2025-12-23,Present
387456,456,2025-12-23,Half Day
387457,457,2025-12-23,Present
387458,458,2025-12-23,Leave
387459,459,2025-12-23,Leave
387460,460,2025-12-23,Present
387461,461,2025-12-23,Present
387462,462,2025-12-23,Leave
387463,463,2025-12-23,Leave
387464,464,2025-12-23,Present
387465,465,2025-12-23,Leave
387466,466,2025-12-23,Half Day
387467,467,2025-12-23,Leave
387468,468,2025-12-23,Half Day
387469,469,2025-12-23,Half Day
387470,470,2025-12-23,Half Day
387471,471,2025-12-23,Present
387472,472,2025-12-23,Present
387473,473,2025-12-23,Present
387474,474,2025-12-23,Half Day
387475,475,2025-12-23,Present
387476,476,2025-12-23,Present
387477,477,2025-12-23,Leave
387478,478,2025-12-23,Leave
387479,479,2025-12-23,Half Day
387480,480,2025-12-23,Half Day
387481,481,2025-12-23,Present
387482,482,2025-12-23,Half Day
387483,483,2025-12-23,Half Day
387484,484,2025-12-23,Half Day
387485,485,2025-12-23,Present
387486,486,2025-12-23,Present
387487,487,2025-12-23,Present
387488,488,2025-12-23,Leave
387489,489,2025-12-23,Half Day
387490,490,2025-12-23,Leave
387491,491,2025-12-23,Present
387492,492,2025-12-23,Leave
387493,493,2025-12-23,Leave
387494,494,2025-12-23,Present
387495,495,2025-12-23,Present
387496,496,2025-12-23,Half Day
387497,497,2025-12-23,Leave
387498,498,2025-12-23,Leave
387499,499,2025-12-23,Present
387500,500,2025-12-23,Leave
387501,501,2025-12-23,Half Day
387502,502,2025-12-23,Present
387503,503,2025-12-23,Half Day
387504,504,2025-12-23,Present
387505,505,2025-12-23,Half Day
387506,506,2025-12-23,Leave
387507,507,2025-12-23,Present
387508,508,2025-12-23,Present
387509,509,2025-12-23,Leave
387510,510,2025-12-23,Leave
387511,511,2025-12-23,Half Day
387512,512,2025-12-23,Present
387513,513,2025-12-23,Leave
387514,514,2025-12-23,Leave
387515,515,2025-12-23,Present
387516,516,2025-12-23,Present
387517,517,2025-12-23,Leave
387518,518,2025-12-23,Leave
387519,519,2025-12-23,Leave
387520,520,2025-12-23,Present
387521,521,2025-12-23,Present
387522,522,2025-12-23,Leave
387523,523,2025-12-23,Half Day
387524,524,2025-12-23,Present
387525,525,2025-12-23,Half Day
387526,526,2025-12-23,Leave
387527,527,2025-12-23,Half Day
387528,528,2025-12-23,Present
387529,529,2025-12-23,Present
387530,530,2025-12-23,Leave
387531,531,2025-12-23,Present
387532,532,2025-12-23,Half Day
387533,533,2025-12-23,Leave
387534,534,2025-12-23,Half Day
387535,535,2025-12-23,Leave
387536,536,2025-12-23,Half Day
387537,537,2025-12-23,Present
387538,538,2025-12-23,Present
387539,539,2025-12-23,Present
387540,540,2025-12-23,Present
387541,541,2025-12-23,Half Day
387542,542,2025-12-23,Present
387543,543,2025-12-23,Half Day
387544,544,2025-12-23,Present
387545,545,2025-12-23,Present
387546,546,2025-12-23,Half Day
387547,547,2025-12-23,Present
387548,548,2025-12-23,Present
387549,549,2025-12-23,Half Day
387550,550,2025-12-23,Present
387551,551,2025-12-23,Leave
387552,552,2025-12-23,Present
387553,553,2025-12-23,Half Day
387554,554,2025-12-23,Present
387555,555,2025-12-23,Present
387556,556,2025-12-23,Present
387557,557,2025-12-23,Leave
387558,558,2025-12-23,Leave
387559,559,2025-12-23,Half Day
387560,560,2025-12-23,Absent
387561,561,2025-12-23,Present
387562,562,2025-12-23,Half Day
387563,563,2025-12-23,Present
387564,564,2025-12-23,Half Day
387565,565,2025-12-23,Half Day
387566,566,2025-12-23,Present
387567,567,2025-12-23,Half Day
387568,568,2025-12-23,Half Day
387569,569,2025-12-23,Present
387570,570,2025-12-23,Present
387571,571,2025-12-23,Present
387572,572,2025-12-23,Leave
387573,573,2025-12-23,Present
387574,574,2025-12-23,Present
387575,575,2025-12-23,Present
387576,576,2025-12-23,Half Day
387577,577,2025-12-23,Present
387578,578,2025-12-23,Present
387579,579,2025-12-23,Half Day
387580,580,2025-12-23,Present
387581,581,2025-12-23,Absent
387582,582,2025-12-23,Half Day
387583,583,2025-12-23,Leave
387584,584,2025-12-23,Present
387585,585,2025-12-23,Half Day
387586,586,2025-12-23,Present
387587,587,2025-12-23,Present
387588,588,2025-12-23,Leave
387589,589,2025-12-23,Present
387590,590,2025-12-23,Half Day
387591,591,2025-12-23,Half Day
387592,592,2025-12-23,Leave
387593,593,2025-12-23,Present
387594,594,2025-12-23,Half Day
387595,595,2025-12-23,Present
387596,596,2025-12-23,Half Day
387597,597,2025-12-23,Present
387598,598,2025-12-23,Half Day
387599,599,2025-12-23,Present
387600,600,2025-12-23,Present
387601,601,2025-12-23,Present
387602,602,2025-12-23,Leave
387603,603,2025-12-23,Absent
387604,604,2025-12-23,Leave
387605,605,2025-12-23,Present
387606,606,2025-12-23,Leave
387607,607,2025-12-23,Leave
387608,608,2025-12-23,Leave
387609,609,2025-12-23,Present
387610,610,2025-12-23,Half Day
387611,611,2025-12-23,Leave
387612,612,2025-12-23,Present
387613,613,2025-12-23,Present
387614,614,2025-12-23,Present
387615,615,2025-12-23,Half Day
387616,616,2025-12-23,Half Day
387617,617,2025-12-23,Present
387618,618,2025-12-23,Absent
387619,619,2025-12-23,Leave
387620,620,2025-12-23,Leave
387621,621,2025-12-23,Half Day
387622,622,2025-12-23,Present
387623,623,2025-12-23,Absent
387624,624,2025-12-23,Absent
387625,625,2025-12-23,Leave
387626,626,2025-12-23,Present
387627,627,2025-12-23,Present
387628,628,2025-12-23,Present
387629,629,2025-12-23,Present
387630,630,2025-12-23,Half Day
387631,631,2025-12-23,Leave
387632,632,2025-12-23,Half Day
387633,633,2025-12-23,Present
387634,634,2025-12-23,Present
387635,635,2025-12-23,Half Day
387636,636,2025-12-23,Half Day
387637,637,2025-12-23,Present
387638,638,2025-12-23,Absent
387639,639,2025-12-23,Leave
387640,640,2025-12-23,Half Day
387641,641,2025-12-23,Present
387642,642,2025-12-23,Present
387643,643,2025-12-23,Half Day
387644,644,2025-12-23,Half Day
387645,645,2025-12-23,Present
387646,646,2025-12-23,Present
387647,647,2025-12-23,Present
387648,648,2025-12-23,Present
387649,649,2025-12-23,Leave
387650,650,2025-12-23,Present
387651,651,2025-12-23,Present
387652,652,2025-12-23,Absent
387653,653,2025-12-23,Present
387654,654,2025-12-23,Half Day
387655,655,2025-12-23,Half Day
387656,656,2025-12-23,Present
387657,657,2025-12-23,Half Day
387658,658,2025-12-23,Absent
387659,659,2025-12-23,Present
387660,660,2025-12-23,Present
387661,661,2025-12-23,Leave
387662,662,2025-12-23,Half Day
387663,663,2025-12-23,Leave
387664,664,2025-12-23,Present
387665,665,2025-12-23,Present
387666,666,2025-12-23,Half Day
387667,667,2025-12-23,Leave
387668,668,2025-12-23,Leave
387669,669,2025-12-23,Present
387670,670,2025-12-23,Present
387671,671,2025-12-23,Leave
387672,672,2025-12-23,Half Day
387673,673,2025-12-23,Half Day
387674,674,2025-12-23,Leave
387675,675,2025-12-23,Half Day
387676,676,2025-12-23,Present
387677,677,2025-12-23,Leave
387678,678,2025-12-23,Leave
387679,679,2025-12-23,Present
387680,680,2025-12-23,Half Day
387681,681,2025-12-23,Half Day
387682,682,2025-12-23,Present
387683,683,2025-12-23,Present
387684,684,2025-12-23,Leave
387685,685,2025-12-23,Leave
387686,686,2025-12-23,Present
387687,687,2025-12-23,Half Day
387688,688,2025-12-23,Absent
387689,689,2025-12-23,Present
387690,690,2025-12-23,Leave
387691,691,2025-12-23,Present
387692,692,2025-12-23,Present
387693,693,2025-12-23,Present
387694,694,2025-12-23,Present
387695,695,2025-12-23,Present
387696,696,2025-12-23,Present
387697,697,2025-12-23,Half Day
387698,698,2025-12-23,Present
387699,699,2025-12-23,Present
387700,700,2025-12-23,Present
387701,701,2025-12-23,Half Day
387702,702,2025-12-23,Absent
387703,703,2025-12-23,Half Day
387704,704,2025-12-23,Half Day
387705,705,2025-12-23,Half Day
387706,706,2025-12-23,Present
387707,707,2025-12-23,Present
387708,708,2025-12-23,Present
387709,709,2025-12-23,Present
387710,710,2025-12-23,Present
387711,711,2025-12-23,Half Day
387712,712,2025-12-23,Leave
387713,713,2025-12-23,Half Day
387714,714,2025-12-23,Half Day
387715,715,2025-12-23,Leave
387716,716,2025-12-23,Present
387717,717,2025-12-23,Present
387718,718,2025-12-23,Present
387719,719,2025-12-23,Half Day
387720,720,2025-12-23,Leave
387721,721,2025-12-23,Present
387722,722,2025-12-23,Half Day
387723,723,2025-12-23,Leave
387724,724,2025-12-23,Present
387725,725,2025-12-23,Leave
387726,726,2025-12-23,Leave
387727,727,2025-12-23,Present
387728,728,2025-12-23,Half Day
387729,729,2025-12-23,Present
387730,730,2025-12-23,Half Day
387731,731,2025-12-23,Leave
387732,732,2025-12-23,Present
387733,733,2025-12-23,Leave
387734,734,2025-12-23,Leave
387735,735,2025-12-23,Absent
387736,736,2025-12-23,Leave
387737,737,2025-12-23,Present
387738,738,2025-12-23,Present
387739,739,2025-12-23,Leave
387740,740,2025-12-23,Present
387741,741,2025-12-23,Present
387742,742,2025-12-23,Absent
387743,743,2025-12-23,Half Day
387744,744,2025-12-23,Half Day
387745,745,2025-12-23,Half Day
387746,746,2025-12-23,Half Day
387747,747,2025-12-23,Half Day
387748,748,2025-12-23,Present
387749,749,2025-12-23,Half Day
387750,750,2025-12-23,Leave
387751,751,2025-12-23,Absent
387752,752,2025-12-23,Half Day
387753,753,2025-12-23,Present
387754,754,2025-12-23,Present
387755,755,2025-12-23,Leave
387756,756,2025-12-23,Half Day
387757,757,2025-12-23,Leave
387758,758,2025-12-23,Present
387759,759,2025-12-23,Present
387760,760,2025-12-23,Half Day
387761,761,2025-12-23,Present
387762,762,2025-12-23,Present
387763,763,2025-12-23,Present
387764,764,2025-12-23,Present
387765,765,2025-12-23,Leave
387766,766,2025-12-23,Present
387767,767,2025-12-23,Present
387768,768,2025-12-23,Absent
387769,769,2025-12-23,Present
387770,770,2025-12-23,Half Day
387771,771,2025-12-23,Leave
387772,772,2025-12-23,Half Day
387773,773,2025-12-23,Half Day
387774,774,2025-12-23,Leave
387775,775,2025-12-23,Present
387776,776,2025-12-23,Half Day
387777,777,2025-12-23,Present
387778,778,2025-12-23,Present
387779,779,2025-12-23,Leave
387780,780,2025-12-23,Half Day
387781,781,2025-12-23,Present
387782,782,2025-12-23,Half Day
387783,783,2025-12-23,Half Day
387784,784,2025-12-23,Present
387785,785,2025-12-23,Half Day
387786,786,2025-12-23,Leave
387787,787,2025-12-23,Half Day
387788,788,2025-12-23,Absent
387789,789,2025-12-23,Present
387790,790,2025-12-23,Present
387791,791,2025-12-23,Leave
387792,792,2025-12-23,Present
387793,793,2025-12-23,Leave
387794,794,2025-12-23,Present
387795,795,2025-12-23,Half Day
387796,796,2025-12-23,Half Day
387797,797,2025-12-23,Half Day
387798,798,2025-12-23,Present
387799,799,2025-12-23,Present
387800,800,2025-12-23,Absent
387801,801,2025-12-23,Present
387802,802,2025-12-23,Half Day
387803,803,2025-12-23,Leave
387804,804,2025-12-23,Leave
387805,805,2025-12-23,Leave
387806,806,2025-12-23,Leave
387807,807,2025-12-23,Leave
387808,808,2025-12-23,Present
387809,809,2025-12-23,Present
387810,810,2025-12-23,Present
387811,811,2025-12-23,Half Day
387812,812,2025-12-23,Half Day
387813,813,2025-12-23,Half Day
387814,814,2025-12-23,Present
387815,815,2025-12-23,Half Day
387816,816,2025-12-23,Leave
387817,817,2025-12-23,Present
387818,818,2025-12-23,Present
387819,819,2025-12-23,Absent
387820,820,2025-12-23,Present
387821,821,2025-12-23,Present
387822,822,2025-12-23,Present
387823,823,2025-12-23,Leave
387824,824,2025-12-23,Present
387825,825,2025-12-23,Present
387826,826,2025-12-23,Present
387827,827,2025-12-23,Present
387828,828,2025-12-23,Absent
387829,829,2025-12-23,Present
387830,830,2025-12-23,Leave
387831,831,2025-12-23,Present
387832,832,2025-12-23,Present
387833,833,2025-12-23,Present
387834,834,2025-12-23,Present
387835,835,2025-12-23,Half Day
387836,836,2025-12-23,Absent
387837,837,2025-12-23,Half Day
387838,838,2025-12-23,Present
387839,839,2025-12-23,Present
387840,840,2025-12-23,Half Day
387841,841,2025-12-23,Leave
387842,842,2025-12-23,Half Day
387843,843,2025-12-23,Absent
387844,844,2025-12-23,Leave
387845,845,2025-12-23,Present
387846,846,2025-12-23,Half Day
387847,847,2025-12-23,Leave
387848,848,2025-12-23,Half Day
387849,849,2025-12-23,Present
387850,850,2025-12-23,Half Day
387851,851,2025-12-23,Present
387852,852,2025-12-23,Present
387853,853,2025-12-23,Leave
387854,854,2025-12-23,Present
387855,855,2025-12-23,Half Day
387856,856,2025-12-23,Present
387857,857,2025-12-23,Half Day
387858,858,2025-12-23,Present
387859,859,2025-12-23,Leave
387860,860,2025-12-23,Leave
387861,861,2025-12-23,Half Day
387862,862,2025-12-23,Present
387863,863,2025-12-23,Present
387864,864,2025-12-23,Present
387865,865,2025-12-23,Half Day
387866,866,2025-12-23,Present
387867,867,2025-12-23,Leave
387868,868,2025-12-23,Leave
387869,869,2025-12-23,Half Day
387870,870,2025-12-23,Half Day
387871,871,2025-12-23,Absent
387872,872,2025-12-23,Leave
387873,873,2025-12-23,Leave
387874,874,2025-12-23,Leave
387875,875,2025-12-23,Present
387876,876,2025-12-23,Present
387877,877,2025-12-23,Present
387878,878,2025-12-23,Present
387879,879,2025-12-23,Leave
387880,880,2025-12-23,Half Day
387881,881,2025-12-23,Half Day
387882,882,2025-12-23,Present
387883,883,2025-12-23,Leave
387884,884,2025-12-23,Present
387885,885,2025-12-23,Present
387886,886,2025-12-23,Present
387887,887,2025-12-23,Leave
387888,888,2025-12-23,Half Day
387889,889,2025-12-23,Leave
387890,890,2025-12-23,Present
387891,891,2025-12-23,Present
387892,892,2025-12-23,Absent
387893,893,2025-12-23,Half Day
387894,894,2025-12-23,Half Day
387895,895,2025-12-23,Present
387896,896,2025-12-23,Half Day
387897,897,2025-12-23,Leave
387898,898,2025-12-23,Half Day
387899,899,2025-12-23,Present
387900,900,2025-12-23,Present
387901,901,2025-12-23,Leave
387902,902,2025-12-23,Leave
387903,903,2025-12-23,Present
387904,904,2025-12-23,Leave
387905,905,2025-12-23,Present
387906,906,2025-12-23,Present
387907,907,2025-12-23,Leave
387908,908,2025-12-23,Absent
387909,909,2025-12-23,Present
387910,910,2025-12-23,Leave
387911,911,2025-12-23,Present
387912,912,2025-12-23,Half Day
387913,913,2025-12-23,Present
387914,914,2025-12-23,Half Day
387915,915,2025-12-23,Present
387916,916,2025-12-23,Leave
387917,917,2025-12-23,Leave
387918,918,2025-12-23,Half Day
387919,919,2025-12-23,Present
387920,920,2025-12-23,Present
387921,921,2025-12-23,Leave
387922,922,2025-12-23,Absent
387923,923,2025-12-23,Present
387924,924,2025-12-23,Half Day
387925,925,2025-12-23,Leave
387926,926,2025-12-23,Leave
387927,927,2025-12-23,Present
387928,928,2025-12-23,Half Day
387929,929,2025-12-23,Absent
387930,930,2025-12-23,Leave
387931,931,2025-12-23,Half Day
387932,932,2025-12-23,Leave
387933,933,2025-12-23,Leave
387934,934,2025-12-23,Leave
387935,935,2025-12-23,Present
387936,936,2025-12-23,Present
387937,937,2025-12-23,Leave
387938,938,2025-12-23,Leave
387939,939,2025-12-23,Present
387940,940,2025-12-23,Absent
387941,941,2025-12-23,Leave
387942,942,2025-12-23,Leave
387943,943,2025-12-23,Present
387944,944,2025-12-23,Half Day
387945,945,2025-12-23,Half Day
387946,946,2025-12-23,Present
387947,947,2025-12-23,Half Day
387948,948,2025-12-23,Absent
387949,949,2025-12-23,Leave
387950,950,2025-12-23,Present
387951,951,2025-12-23,Leave
387952,952,2025-12-23,Leave
387953,953,2025-12-23,Leave
387954,954,2025-12-23,Half Day
387955,955,2025-12-23,Leave
387956,956,2025-12-23,Leave
387957,957,2025-12-23,Present
387958,958,2025-12-23,Absent
387959,959,2025-12-23,Half Day
387960,960,2025-12-23,Half Day
387961,961,2025-12-23,Half Day
387962,962,2025-12-23,Present
387963,963,2025-12-23,Present
387964,964,2025-12-23,Half Day
387965,965,2025-12-23,Present
387966,966,2025-12-23,Half Day
387967,967,2025-12-23,Present
387968,968,2025-12-23,Present
387969,969,2025-12-23,Present
387970,970,2025-12-23,Leave
387971,971,2025-12-23,Present
387972,972,2025-12-23,Half Day
387973,973,2025-12-23,Half Day
387974,974,2025-12-23,Half Day
387975,975,2025-12-23,Half Day
387976,976,2025-12-23,Leave
387977,977,2025-12-23,Half Day
387978,978,2025-12-23,Present
387979,979,2025-12-23,Present
387980,980,2025-12-23,Half Day
387981,981,2025-12-23,Present
387982,982,2025-12-23,Half Day
387983,983,2025-12-23,Half Day
387984,984,2025-12-23,Present
387985,985,2025-12-23,Half Day
387986,986,2025-12-23,Leave
387987,987,2025-12-23,Leave
387988,988,2025-12-23,Present
387989,989,2025-12-23,Leave
387990,990,2025-12-23,Half Day
387991,991,2025-12-23,Half Day
387992,992,2025-12-23,Absent
387993,993,2025-12-23,Half Day
387994,994,2025-12-23,Present
387995,995,2025-12-23,Half Day
387996,996,2025-12-23,Half Day
387997,997,2025-12-23,Half Day
387998,998,2025-12-23,Leave
387999,999,2025-12-23,Leave
388000,1000,2025-12-23,Half Day
388001,1,2025-12-24,Present
388002,2,2025-12-24,Leave
388003,3,2025-12-24,Present
388004,4,2025-12-24,Present
388005,5,2025-12-24,Present
388006,6,2025-12-24,Leave
388007,7,2025-12-24,Leave
388008,8,2025-12-24,Present
388009,9,2025-12-24,Present
388010,10,2025-12-24,Leave
388011,11,2025-12-24,Present
388012,12,2025-12-24,Present
388013,13,2025-12-24,Present
388014,14,2025-12-24,Leave
388015,15,2025-12-24,Present
388016,16,2025-12-24,Present
388017,17,2025-12-24,Present
388018,18,2025-12-24,Present
388019,19,2025-12-24,Leave
388020,20,2025-12-24,Present
388021,21,2025-12-24,Half Day
388022,22,2025-12-24,Half Day
388023,23,2025-12-24,Half Day
388024,24,2025-12-24,Present
388025,25,2025-12-24,Leave
388026,26,2025-12-24,Absent
388027,27,2025-12-24,Half Day
388028,28,2025-12-24,Present
388029,29,2025-12-24,Present
388030,30,2025-12-24,Absent
388031,31,2025-12-24,Present
388032,32,2025-12-24,Leave
388033,33,2025-12-24,Half Day
388034,34,2025-12-24,Leave
388035,35,2025-12-24,Present
388036,36,2025-12-24,Absent
388037,37,2025-12-24,Half Day
388038,38,2025-12-24,Present
388039,39,2025-12-24,Half Day
388040,40,2025-12-24,Leave
388041,41,2025-12-24,Half Day
388042,42,2025-12-24,Leave
388043,43,2025-12-24,Present
388044,44,2025-12-24,Present
388045,45,2025-12-24,Present
388046,46,2025-12-24,Leave
388047,47,2025-12-24,Present
388048,48,2025-12-24,Half Day
388049,49,2025-12-24,Half Day
388050,50,2025-12-24,Half Day
388051,51,2025-12-24,Half Day
388052,52,2025-12-24,Present
388053,53,2025-12-24,Present
388054,54,2025-12-24,Half Day
388055,55,2025-12-24,Present
388056,56,2025-12-24,Present
388057,57,2025-12-24,Present
388058,58,2025-12-24,Present
388059,59,2025-12-24,Half Day
388060,60,2025-12-24,Present
388061,61,2025-12-24,Half Day
388062,62,2025-12-24,Present
388063,63,2025-12-24,Present
388064,64,2025-12-24,Half Day
388065,65,2025-12-24,Half Day
388066,66,2025-12-24,Present
388067,67,2025-12-24,Leave
388068,68,2025-12-24,Present
388069,69,2025-12-24,Present
388070,70,2025-12-24,Half Day
388071,71,2025-12-24,Present
388072,72,2025-12-24,Half Day
388073,73,2025-12-24,Leave
388074,74,2025-12-24,Absent
388075,75,2025-12-24,Present
388076,76,2025-12-24,Present
388077,77,2025-12-24,Present
388078,78,2025-12-24,Present
388079,79,2025-12-24,Half Day
388080,80,2025-12-24,Half Day
388081,81,2025-12-24,Leave
388082,82,2025-12-24,Half Day
388083,83,2025-12-24,Half Day
388084,84,2025-12-24,Present
388085,85,2025-12-24,Half Day
388086,86,2025-12-24,Half Day
388087,87,2025-12-24,Leave
388088,88,2025-12-24,Leave
388089,89,2025-12-24,Present
388090,90,2025-12-24,Present
388091,91,2025-12-24,Leave
388092,92,2025-12-24,Present
388093,93,2025-12-24,Present
388094,94,2025-12-24,Present
388095,95,2025-12-24,Present
388096,96,2025-12-24,Half Day
388097,97,2025-12-24,Leave
388098,98,2025-12-24,Half Day
388099,99,2025-12-24,Present
388100,100,2025-12-24,Absent
388101,101,2025-12-24,Present
388102,102,2025-12-24,Half Day
388103,103,2025-12-24,Leave
388104,104,2025-12-24,Half Day
388105,105,2025-12-24,Present
388106,106,2025-12-24,Present
388107,107,2025-12-24,Present
388108,108,2025-12-24,Half Day
388109,109,2025-12-24,Present
388110,110,2025-12-24,Half Day
388111,111,2025-12-24,Present
388112,112,2025-12-24,Leave
388113,113,2025-12-24,Present
388114,114,2025-12-24,Present
388115,115,2025-12-24,Half Day
388116,116,2025-12-24,Half Day
388117,117,2025-12-24,Leave
388118,118,2025-12-24,Present
388119,119,2025-12-24,Half Day
388120,120,2025-12-24,Present
388121,121,2025-12-24,Present
388122,122,2025-12-24,Half Day
388123,123,2025-12-24,Absent
388124,124,2025-12-24,Present
388125,125,2025-12-24,Half Day
388126,126,2025-12-24,Present
388127,127,2025-12-24,Half Day
388128,128,2025-12-24,Absent
388129,129,2025-12-24,Present
388130,130,2025-12-24,Leave
388131,131,2025-12-24,Half Day
388132,132,2025-12-24,Present
388133,133,2025-12-24,Leave
388134,134,2025-12-24,Present
388135,135,2025-12-24,Half Day
388136,136,2025-12-24,Half Day
388137,137,2025-12-24,Present
388138,138,2025-12-24,Leave
388139,139,2025-12-24,Present
388140,140,2025-12-24,Leave
388141,141,2025-12-24,Present
388142,142,2025-12-24,Leave
388143,143,2025-12-24,Present
388144,144,2025-12-24,Leave
388145,145,2025-12-24,Half Day
388146,146,2025-12-24,Leave
388147,147,2025-12-24,Present
388148,148,2025-12-24,Half Day
388149,149,2025-12-24,Present
388150,150,2025-12-24,Present
388151,151,2025-12-24,Present
388152,152,2025-12-24,Half Day
388153,153,2025-12-24,Present
388154,154,2025-12-24,Half Day
388155,155,2025-12-24,Half Day
388156,156,2025-12-24,Leave
388157,157,2025-12-24,Absent
388158,158,2025-12-24,Present
388159,159,2025-12-24,Half Day
388160,160,2025-12-24,Half Day
388161,161,2025-12-24,Half Day
388162,162,2025-12-24,Leave
388163,163,2025-12-24,Half Day
388164,164,2025-12-24,Present
388165,165,2025-12-24,Half Day
388166,166,2025-12-24,Present
388167,167,2025-12-24,Half Day
388168,168,2025-12-24,Leave
388169,169,2025-12-24,Present
388170,170,2025-12-24,Leave
388171,171,2025-12-24,Present
388172,172,2025-12-24,Present
388173,173,2025-12-24,Leave
388174,174,2025-12-24,Leave
388175,175,2025-12-24,Present
388176,176,2025-12-24,Half Day
388177,177,2025-12-24,Half Day
388178,178,2025-12-24,Present
388179,179,2025-12-24,Leave
388180,180,2025-12-24,Leave
388181,181,2025-12-24,Present
388182,182,2025-12-24,Leave
388183,183,2025-12-24,Half Day
388184,184,2025-12-24,Leave
388185,185,2025-12-24,Leave
388186,186,2025-12-24,Present
388187,187,2025-12-24,Leave
388188,188,2025-12-24,Leave
388189,189,2025-12-24,Half Day
388190,190,2025-12-24,Present
388191,191,2025-12-24,Present
388192,192,2025-12-24,Leave
388193,193,2025-12-24,Leave
388194,194,2025-12-24,Present
388195,195,2025-12-24,Leave
388196,196,2025-12-24,Present
388197,197,2025-12-24,Present
388198,198,2025-12-24,Absent
388199,199,2025-12-24,Leave
388200,200,2025-12-24,Present
388201,201,2025-12-24,Half Day
388202,202,2025-12-24,Present
388203,203,2025-12-24,Present
388204,204,2025-12-24,Present
388205,205,2025-12-24,Present
388206,206,2025-12-24,Leave
388207,207,2025-12-24,Half Day
388208,208,2025-12-24,Half Day
388209,209,2025-12-24,Half Day
388210,210,2025-12-24,Leave
388211,211,2025-12-24,Half Day
388212,212,2025-12-24,Half Day
388213,213,2025-12-24,Present
388214,214,2025-12-24,Present
388215,215,2025-12-24,Half Day
388216,216,2025-12-24,Present
388217,217,2025-12-24,Present
388218,218,2025-12-24,Half Day
388219,219,2025-12-24,Leave
388220,220,2025-12-24,Leave
388221,221,2025-12-24,Present
388222,222,2025-12-24,Half Day
388223,223,2025-12-24,Present
388224,224,2025-12-24,Leave
388225,225,2025-12-24,Present
388226,226,2025-12-24,Leave
388227,227,2025-12-24,Present
388228,228,2025-12-24,Present
388229,229,2025-12-24,Leave
388230,230,2025-12-24,Leave
388231,231,2025-12-24,Present
388232,232,2025-12-24,Leave
388233,233,2025-12-24,Leave
388234,234,2025-12-24,Present
388235,235,2025-12-24,Half Day
388236,236,2025-12-24,Leave
388237,237,2025-12-24,Leave
388238,238,2025-12-24,Leave
388239,239,2025-12-24,Leave
388240,240,2025-12-24,Present
388241,241,2025-12-24,Half Day
388242,242,2025-12-24,Present
388243,243,2025-12-24,Leave
388244,244,2025-12-24,Absent
388245,245,2025-12-24,Leave
388246,246,2025-12-24,Present
388247,247,2025-12-24,Half Day
388248,248,2025-12-24,Present
388249,249,2025-12-24,Present
388250,250,2025-12-24,Leave
388251,251,2025-12-24,Half Day
388252,252,2025-12-24,Half Day
388253,253,2025-12-24,Present
388254,254,2025-12-24,Present
388255,255,2025-12-24,Present
388256,256,2025-12-24,Absent
388257,257,2025-12-24,Absent
388258,258,2025-12-24,Present
388259,259,2025-12-24,Half Day
388260,260,2025-12-24,Present
388261,261,2025-12-24,Present
388262,262,2025-12-24,Leave
388263,263,2025-12-24,Half Day
388264,264,2025-12-24,Present
388265,265,2025-12-24,Leave
388266,266,2025-12-24,Present
388267,267,2025-12-24,Half Day
388268,268,2025-12-24,Leave
388269,269,2025-12-24,Present
388270,270,2025-12-24,Present
388271,271,2025-12-24,Half Day
388272,272,2025-12-24,Half Day
388273,273,2025-12-24,Leave
388274,274,2025-12-24,Leave
388275,275,2025-12-24,Half Day
388276,276,2025-12-24,Leave
388277,277,2025-12-24,Present
388278,278,2025-12-24,Leave
388279,279,2025-12-24,Half Day
388280,280,2025-12-24,Leave
388281,281,2025-12-24,Present
388282,282,2025-12-24,Present
388283,283,2025-12-24,Half Day
388284,284,2025-12-24,Absent
388285,285,2025-12-24,Absent
388286,286,2025-12-24,Leave
388287,287,2025-12-24,Present
388288,288,2025-12-24,Present
388289,289,2025-12-24,Leave
388290,290,2025-12-24,Present
388291,291,2025-12-24,Leave
388292,292,2025-12-24,Half Day
