empID,project_id,role_in_project,assigned_date
873,18273,Developer,2024-08-25
873,21904,Manager,2023-09-05
874,1196,Executive,2024-01-28
875,9616,Manager,2024-04-22
875,16837,Analyst,2023-10-09
876,9392,Manager,2025-02-18
876,10382,Manager,2023-09-13
876,10444,Developer,2024-06-20
876,11148,Executive,2023-11-18
876,20590,Analyst,2024-01-21
877,8103,Executive,2025-01-13
877,13030,Manager,2023-10-02
877,18073,Lead,2024-07-16
877,18962,Developer,2024-12-15
877,23259,Developer,2023-12-17
878,3172,Analyst,2024-09-29
878,15293,Manager,2023-06-02
878,22166,Lead,2024-01-28
879,2037,Developer,2024-03-15
879,2209,Lead,2024-09-17
879,13785,Developer,2024-01-13
879,18469,Executive,2025-03-27
879,22712,Developer,2025-02-04
880,8076,Developer,2024-08-05
880,16733,Developer,2025-05-03
881,3254,Developer,2024-02-19
881,9682,Lead,2025-03-24
881,14363,Executive,2024-05-13
881,14911,Developer,2024-02-11
882,17418,Lead,2024-08-11
882,22940,Analyst,2025-02-01
883,5935,Analyst,2024-07-29
883,8181,Developer,2024-02-22
883,9338,Manager,2023-05-29
883,10355,Executive,2024-05-14
883,12047,Lead,2025-03-26
884,11891,Analyst,2023-07-19
884,20602,Manager,2023-12-28
884,23923,Lead,2025-04-13
885,1264,Analyst,2023-09-13
885,9672,Analyst,2024-02-14
885,23216,Manager,2024-11-10
885,23314,Manager,2023-09-19
886,13100,Analyst,2023-07-05
887,4482,Analyst,2024-01-15
887,8506,Executive,2023-06-29
887,15297,Developer,2024-08-12
887,19451,Lead,2024-02-08
887,21454,Analyst,2023-12-29
888,7562,Executive,2023-10-26
888,18375,Manager,2024-01-29
888,19935,Analyst,2024-12-13
889,16663,Executive,2025-03-11
890,4757,Executive,2024-06-24
890,13306,Executive,2025-04-17
890,13935,Executive,2024-01-29
890,15016,Analyst,2024-01-10
891,4296,Developer,2024-09-22
891,9296,Analyst,2024-04-21
891,10099,Lead,2024-07-26
891,24070,Executive,2024-09-17
892,8149,Manager,2024-11-07
892,11719,Developer,2024-10-27
892,11962,Developer,2023-07-20
892,23120,Lead,2023-12-07
892,23813,Executive,2025-02-12
893,4324,Lead,2023-12-29
893,5966,Analyst,2023-12-08
894,20426,Analyst,2023-11-27
894,23452,Executive,2024-11-08
895,153,Analyst,2025-01-21
895,15537,Developer,2023-06-26
895,20831,Manager,2023-09-10
896,3731,Executive,2024-10-14
896,6861,Developer,2025-05-02
896,7115,Manager,2024-07-03
896,19109,Analyst,2024-01-17
896,21015,Executive,2023-05-26
897,1146,Lead,2023-08-19
897,2914,Lead,2024-11-03
897,3308,Executive,2023-11-25
897,8318,Analyst,2025-03-27
897,23431,Developer,2023-09-20
898,3523,Executive,2024-05-12
898,5292,Developer,2023-11-20
898,18762,Developer,2024-04-21
899,3260,Developer,2024-07-11
899,10660,Executive,2023-11-05
899,15826,Manager,2025-04-22
899,24472,Executive,2024-07-19
900,9414,Lead,2023-09-15
901,4103,Developer,2024-01-25
901,19039,Manager,2024-09-18
901,20365,Developer,2024-11-01
902,4296,Executive,2025-04-21
902,7044,Lead,2024-10-22
902,20417,Developer,2025-03-22
903,2823,Lead,2024-10-26
903,11087,Executive,2025-03-12
903,13045,Developer,2024-03-30
904,720,Manager,2023-06-09
904,4112,Analyst,2023-10-18
904,24081,Lead,2025-05-07
905,5512,Lead,2025-02-03
905,7173,Manager,2024-06-19
905,7298,Executive,2023-11-19
905,8746,Lead,2023-09-25
905,13739,Developer,2024-04-14
906,935,Manager,2023-07-25
906,2465,Manager,2023-07-06
906,4537,Analyst,2025-02-28
906,6582,Manager,2023-07-13
906,9742,Manager,2024-08-19
907,23532,Developer,2024-04-13
907,24604,Manager,2023-10-24
908,6790,Executive,2024-01-20
908,9518,Lead,2024-04-13
909,3403,Lead,2024-03-15
909,4098,Executive,2024-06-17
909,11026,Lead,2023-07-09
909,16580,Developer,2023-08-19
910,633,Lead,2023-06-05
911,4131,Developer,2023-12-14
911,10088,Manager,2024-08-03
911,13109,Analyst,2023-11-13
911,18678,Developer,2024-03-25
912,8274,Analyst,2024-08-08
912,10402,Manager,2025-04-26
912,20425,Analyst,2023-12-25
912,21265,Developer,2023-12-13
912,23992,Developer,2023-10-07
913,6427,Analyst,2025-01-21
914,12822,Manager,2023-08-15
914,17513,Lead,2023-12-05
915,5696,Analyst,2023-05-29
915,7071,Manager,2024-01-02
915,8235,Executive,2024-04-13
915,15059,Developer,2024-09-05
915,23094,Manager,2024-02-03
916,471,Executive,2024-01-21
916,1087,Developer,2023-06-22
917,6730,Executive,2023-06-28
917,10925,Developer,2025-02-01
917,24760,Executive,2023-08-06
918,4339,Lead,2025-01-30
918,11080,Executive,2025-05-04
918,11334,Manager,2025-05-21
918,13484,Lead,2024-03-09
918,23695,Analyst,2024-04-23
919,953,Lead,2025-05-19
919,23100,Developer,2023-05-28
919,23685,Executive,2023-12-18
920,6140,Developer,2025-01-03
920,24226,Lead,2023-12-31
921,2885,Executive,2025-04-22
921,4276,Manager,2024-08-04
921,10797,Lead,2024-12-04
922,850,Manager,2023-08-30
922,8898,Developer,2024-07-22
922,13840,Executive,2023-11-11
923,10652,Lead,2023-06-30
924,2843,Executive,2024-02-15
924,4851,Manager,2024-03-02
924,6537,Manager,2024-06-22
924,11672,Developer,2024-10-01
924,19129,Developer,2024-08-09
925,1818,Analyst,2024-04-18
925,2671,Lead,2024-03-11
925,12802,Analyst,2024-06-09
925,19531,Lead,2023-12-19
925,24322,Analyst,2024-10-07
926,10006,Executive,2024-05-27
926,22807,Manager,2024-08-31
926,23093,Manager,2024-08-22
927,2374,Developer,2024-10-08
927,21692,Manager,2023-06-09
928,431,Analyst,2024-02-12
928,8584,Executive,2024-11-16
928,16051,Executive,2024-12-15
928,16155,Lead,2024-03-22
928,21367,Developer,2024-11-17
929,5409,Analyst,2024-06-22
929,5885,Lead,2024-09-02
929,10176,Lead,2024-10-01
929,10753,Analyst,2024-02-02
929,21193,Developer,2024-11-19
930,8201,Lead,2023-07-02
930,17012,Executive,2023-10-12
930,18142,Analyst,2024-02-07
931,1467,Analyst,2024-08-16
931,9115,Analyst,2024-05-10
931,13098,Analyst,2024-11-06
932,1455,Lead,2024-09-05
932,2990,Executive,2023-08-08
932,4243,Executive,2023-10-20
932,6301,Developer,2025-05-09
932,8977,Manager,2024-04-28
933,22014,Executive,2025-01-10
934,5647,Lead,2024-12-28
934,17708,Lead,2024-04-26
935,9924,Analyst,2025-01-28
935,15174,Lead,2024-06-21
935,22927,Analyst,2023-08-08
936,12159,Analyst,2024-11-18
936,16100,Lead,2024-03-30
936,17873,Executive,2024-08-01
936,23287,Developer,2024-11-19
937,3067,Executive,2024-07-21
937,12531,Lead,2024-12-19
937,21973,Developer,2023-08-10
937,24355,Manager,2024-10-04
938,11806,Lead,2024-07-23
938,12246,Lead,2024-09-04
938,12740,Executive,2024-06-12
938,21405,Analyst,2024-06-11
938,24234,Manager,2023-11-19
939,10350,Executive,2024-07-14
939,22517,Lead,2025-04-28
940,4104,Executive,2023-06-11
940,10217,Developer,2025-04-16
940,15283,Manager,2025-02-17
940,17664,Manager,2024-11-28
941,8819,Manager,2023-09-03
941,8924,Manager,2024-09-02
941,13170,Executive,2024-01-20
941,14041,Developer,2024-01-02
941,22170,Manager,2024-08-02
942,398,Analyst,2024-02-22
942,1612,Manager,2023-07-30
942,15541,Analyst,2024-07-08
942,20225,Lead,2024-11-22
943,4609,Executive,2024-10-10
943,21389,Lead,2024-02-03
944,596,Developer,2024-04-02
944,20541,Analyst,2023-11-15
945,3458,Executive,2024-10-23
945,12877,Analyst,2023-10-06
945,24676,Manager,2023-09-29
946,8228,Manager,2024-08-29
946,11416,Developer,2025-03-11
946,22304,Lead,2024-06-02
946,22607,Lead,2025-05-15
946,24725,Lead,2023-11-21
947,3978,Analyst,2025-05-11
947,7351,Developer,2025-05-03
947,13722,Executive,2025-05-23
947,19436,Analyst,2023-10-23
947,23496,Developer,2024-07-24
948,581,Lead,2023-07-28
948,15898,Executive,2023-10-19
948,18080,Developer,2024-06-17
948,24635,Analyst,2025-02-27
948,24866,Executive,2023-11-13
949,5364,Executive,2024-06-14
949,15581,Lead,2023-05-24
950,11688,Analyst,2025-04-08
951,11881,Developer,2023-12-17
951,22937,Manager,2024-09-15
951,24443,Executive,2023-10-06
952,6037,Analyst,2024-11-09
952,6659,Developer,2023-06-25
952,22756,Lead,2024-05-16
953,146,Executive,2024-03-31
953,14626,Manager,2024-02-27
953,15600,Developer,2024-05-08
953,19480,Lead,2024-07-24
953,24787,Lead,2024-12-18
954,14326,Executive,2023-12-26
955,24617,Analyst,2023-07-07
956,3233,Manager,2024-12-14
956,10647,Developer,2024-07-10
956,14200,Analyst,2023-07-16
957,2311,Manager,2023-11-25
957,3959,Lead,2024-01-21
957,7214,Analyst,2025-03-25
957,10904,Executive,2024-08-23
957,18697,Manager,2023-06-04
958,4423,Analyst,2024-05-03
958,11215,Analyst,2024-06-20
958,18419,Analyst,2023-11-16
958,20039,Analyst,2023-06-08
958,20983,Manager,2024-09-13
959,4818,Developer,2023-08-25
960,2935,Analyst,2024-11-30
960,6792,Lead,2023-06-18
960,10397,Manager,2025-05-13
960,22239,Executive,2024-09-04
961,6130,Executive,2023-10-23
961,6149,Manager,2024-09-27
961,10783,Executive,2023-10-11
961,14961,Executive,2023-07-15
961,17944,Analyst,2025-01-06
962,2467,Executive,2025-03-10
962,6208,Lead,2024-05-30
962,16032,Developer,2023-08-10
962,21427,Lead,2024-07-05
963,3785,Developer,2024-10-21
963,13405,Lead,2023-09-17
964,8019,Executive,2024-06-23
965,8521,Analyst,2024-10-11
966,13932,Analyst,2024-10-30
966,14972,Executive,2023-06-21
967,10485,Developer,2024-10-17
967,20828,Analyst,2024-02-24
967,24307,Executive,2025-05-18
968,9542,Executive,2024-10-07
969,7450,Analyst,2024-08-24
969,16673,Lead,2024-05-04
969,18568,Developer,2024-04-25
969,18599,Analyst,2024-10-29
970,2930,Executive,2024-01-27
970,13162,Manager,2024-07-04
970,14851,Executive,2024-01-14
970,20303,Developer,2024-04-06
970,22704,Manager,2024-10-27
971,1162,Manager,2024-06-17
971,9920,Developer,2025-05-15
971,15289,Executive,2024-11-13
971,22673,Manager,2023-05-30
972,9199,Analyst,2024-05-08
972,18428,Executive,2023-05-27
972,19532,Executive,2023-09-11
973,7449,Executive,2025-04-13
973,11277,Lead,2024-09-04
973,16827,Lead,2023-12-30
973,20435,Developer,2024-08-08
974,1434,Developer,2024-08-12
974,4842,Manager,2023-06-04
975,13274,Executive,2023-10-16
975,13968,Developer,2025-02-16
975,17073,Analyst,2025-03-25
975,20361,Executive,2024-02-28
976,1128,Analyst,2025-01-07
976,7564,Analyst,2025-05-19
976,19218,Lead,2025-02-04
976,21526,Developer,2024-06-11
977,15121,Developer,2024-06-25
977,24826,Executive,2024-05-07
978,215,Developer,2024-09-15
978,4623,Analyst,2025-01-28
978,10366,Developer,2023-09-21
978,14825,Lead,2024-05-04
979,23564,Lead,2023-08-13
980,16237,Lead,2023-11-28
981,10109,Developer,2024-03-25
981,14526,Manager,2024-05-03
981,23632,Executive,2024-12-28
982,13333,Lead,2025-05-17
982,14076,Developer,2024-02-14
983,572,Manager,2024-10-22
983,21476,Manager,2023-11-04
984,24565,Developer,2024-02-21
985,541,Analyst,2024-11-30
985,922,Manager,2023-07-31
985,4684,Executive,2025-04-23
985,22442,Analyst,2023-07-03
986,5419,Manager,2025-05-04
987,3787,Analyst,2025-05-11
987,7935,Analyst,2023-10-04
987,10489,Executive,2024-09-24
988,1160,Manager,2024-11-29
988,22316,Analyst,2024-01-31
989,6093,Analyst,2024-04-05
989,8963,Lead,2024-12-22
990,7275,Manager,2024-07-31
990,10353,Manager,2024-10-20
990,15478,Developer,2024-12-20
991,9321,Analyst,2025-04-23
991,19130,Lead,2023-12-09
992,6403,Developer,2025-03-18
992,7631,Analyst,2023-08-30
993,1620,Lead,2024-12-27
993,4872,Manager,2024-04-25
993,14987,Manager,2024-11-02
993,22080,Executive,2024-04-30
994,3223,Developer,2025-04-22
994,3644,Lead,2023-07-25
994,7650,Developer,2024-04-10
994,20190,Developer,2023-05-24
994,23977,Lead,2024-05-06
995,4867,Manager,2025-01-27
995,22671,Manager,2024-05-24
996,6688,Analyst,2024-03-14
996,16443,Manager,2024-06-17
997,5722,Lead,2024-12-01
997,12727,Developer,2025-02-26
997,23552,Manager,2025-03-22
997,24260,Analyst,2024-08-18
998,3958,Manager,2023-06-22
998,8378,Developer,2023-09-02
998,11009,Analyst,2024-10-15
998,14597,Manager,2024-12-19
998,18460,Analyst,2023-10-21
999,7814,Analyst,2024-04-04
1000,308,Manager,2025-02-17
1000,7285,Developer,2024-07-04
